From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,RF,Xylene,AT,TOT-RF,Station
31-03-2022 00:00,01-04-2022 00:00,35.73,127.73,194.67,5.92,196.31,213.01,40.74,0.65,4.11,0.31,None,4.79,4.38,81.31,0.91,206.39,192.1,None,None,27.31,None,0,worli
01-04-2022 00:00,02-04-2022 00:00,84.99,287.08,167.51,7.78,171.8,182.03,39.1,0.66,4.01,0.6,None,4.29,6.34,79.21,0.8,209.55,293.04,None,None,26.69,None,0,worli
02-04-2022 00:00,03-04-2022 00:00,63.09,240.79,169.61,5.43,172.75,190.86,38.21,0.66,4.03,0.46,None,3.49,7.54,77.21,1.02,206.08,247.65,None,None,27.38,None,0,worli
03-04-2022 00:00,04-04-2022 00:00,53.84,203.13,174.21,6.79,176.85,194.32,37.39,0.67,4.09,0.4,None,4.04,6.01,76.06,0.88,204.93,251.73,None,None,27.54,None,0,worli
04-04-2022 00:00,05-04-2022 00:00,42.27,147.09,190.3,5.65,193.44,213.17,38.47,0.66,4,0.27,None,3.68,4.21,79.96,1.03,198.23,251.98,None,None,28.11,None,0,worli
05-04-2022 00:00,06-04-2022 00:00,33.21,115.31,115.86,5.89,121.6,127.46,35.82,0.69,3.99,0.5,None,4.64,9.82,83.32,0.94,208.1,229.28,None,None,28.18,None,0,worli
06-04-2022 00:00,07-04-2022 00:00,33.04,97.17,86.96,12.72,94.98,102.32,32.07,0.71,4,0.22,None,4.48,8.46,82.99,1.1,214.06,236.43,None,None,28.23,None,0,worli
07-04-2022 00:00,08-04-2022 00:00,32.92,78.23,162.16,6.05,165.25,184.65,36.41,0.69,3.99,0.21,None,3.63,7.06,83.76,0.98,207.14,261.17,None,None,28.1,None,0,worli
08-04-2022 00:00,09-04-2022 00:00,34.42,74.03,180.33,5.88,182.96,203.87,37.61,0.68,4.12,0.51,None,3.88,9.11,83.49,1.18,204.14,257.38,None,None,28.58,None,0,worli
09-04-2022 00:00,10-04-2022 00:00,29.12,63.79,175.84,1.48,174.38,199.29,35.48,0.69,4.06,0.43,None,6.09,5.73,85.1,1.05,188.15,167.32,None,None,28.02,None,0,worli
10-04-2022 00:00,11-04-2022 00:00,27.35,44.47,170.62,3.53,170.86,193.02,34.58,0.68,4.01,0.37,None,4.18,4.69,81.57,1.25,213.03,220.9,None,None,28.9,None,0,worli
11-04-2022 00:00,12-04-2022 00:00,28.57,60.44,206.17,5.1,204.78,229.44,38.43,0.7,4.09,0.35,None,4.32,5.43,73.29,1,233.89,268.24,None,None,29.45,None,0,worli
12-04-2022 00:00,13-04-2022 00:00,33.64,85.82,190.69,7.27,193.37,203.9,38.19,0.72,4.13,0.38,None,6.15,4.28,73.76,0.9,221.42,267.71,None,None,29.02,None,0,worli
13-04-2022 00:00,14-04-2022 00:00,33.91,93.22,195.62,8.34,198.24,210.41,39.25,0.72,4.03,0.36,None,4.22,7.24,73.69,0.83,225.92,242.34,None,None,29.32,None,0,worli
14-04-2022 00:00,15-04-2022 00:00,29.66,65.67,181.93,5.06,184.6,202.72,37.47,0.72,3.92,0.3,None,5.01,6.46,80.92,0.94,208.62,231.9,None,None,28.57,None,0,worli
15-04-2022 00:00,16-04-2022 00:00,28.5,71,144.02,3.18,146.98,161.51,None,None,None,0.38,None,1.87,0.9,83.08,0.75,204.32,150.4,None,None,27.69,None,0,worli
16-04-2022 00:00,17-04-2022 00:00,30.54,86.3,169.99,8.86,174.36,174.97,38.77,0.53,4.1,0.61,None,4.35,6.69,79.01,0.92,208.01,301.45,None,None,27.93,None,0,worli
17-04-2022 00:00,18-04-2022 00:00,27.7,76.26,208.37,4.5,206.4,235.49,37.71,0.58,3.95,0.26,None,4.23,4.81,78.51,1.03,207.19,285.94,None,None,28.06,None,0,worli
18-04-2022 00:00,19-04-2022 00:00,24.04,68.69,164.58,3.21,172.61,183.39,35.53,0.62,4.11,0.45,None,3.82,7.48,80.07,0.77,179.54,234.6,None,None,27.11,None,0,worli
19-04-2022 00:00,20-04-2022 00:00,25.89,73.8,289.03,None,288.21,320.25,36.22,0.69,4.06,0.3,None,3.47,4.2,83.28,0.82,208.36,79.23,None,None,27.35,None,0,worli
20-04-2022 00:00,21-04-2022 00:00,28.82,87.54,334.75,None,335.33,315.9,45.84,0.61,4.1,0.7,None,3.51,5.62,77.08,1.32,241.32,137.06,None,None,29.65,None,0,worli
21-04-2022 00:00,22-04-2022 00:00,43.97,112.72,362.25,None,356.6,355.05,47.61,1.4,4.03,0.18,None,3.86,6.47,68.67,1.25,240.19,150.82,None,None,30.13,None,0,worli
22-04-2022 00:00,23-04-2022 00:00,56.79,120.39,231.02,14.99,228.74,231.55,39.58,1.74,3.97,0.27,None,6.07,8.62,76.67,1.07,219.78,259.99,None,None,30.29,None,0,worli
23-04-2022 00:00,24-04-2022 00:00,52.88,125.74,12.11,16.83,28.94,7.95,17.21,None,None,0.18,None,2.8,4.63,77.94,1.2,212.87,273.47,None,None,30.59,None,0,worli
24-04-2022 00:00,25-04-2022 00:00,34.25,82.6,10.41,11.87,22.28,5.94,15.19,None,None,0.12,None,3.59,6.7,82.13,1.21,208.55,206.33,None,None,29.44,None,0,worli
25-04-2022 00:00,26-04-2022 00:00,39.95,94.4,14.75,12.03,26.79,4.88,16.68,1.92,4.07,0.36,None,3.52,6.37,71.45,0.95,224.03,226.96,None,None,30.09,None,0,worli
26-04-2022 00:00,27-04-2022 00:00,25.63,68.15,12.78,11.58,24.36,5.68,15.08,1.96,4.05,0.32,None,4.12,6.52,75.22,0.98,211.21,192.61,None,None,28.92,None,0,worli
27-04-2022 00:00,28-04-2022 00:00,23.9,66.92,16.07,9.65,25.72,5.32,14.96,2.02,4.08,0.32,None,1.93,5.98,75.76,1.19,234.75,287.4,None,None,30.07,None,0,worli
28-04-2022 00:00,29-04-2022 00:00,32.89,81.02,13.17,14.72,27.9,3.59,12.84,2.07,4.05,0.16,None,2.32,3.45,78.45,1.22,216.44,225.79,None,None,29.96,None,0,worli
29-04-2022 00:00,30-04-2022 00:00,23.27,62.01,23.49,11.16,34.65,15.39,20.67,2.16,4.04,0.42,None,4.93,4.76,82.17,1.19,218.12,178.39,None,None,29.75,None,0,worli
30-04-2022 00:00,01-05-2022 00:00,24.29,51.14,57.66,10.45,68.11,49.72,24.46,2.22,4.11,0.2,None,3.19,4.57,81.33,1.47,216.35,280.37,None,None,29.19,None,0,worli
01-05-2022 00:00,02-05-2022 00:00,20.43,38.04,68.87,7.2,75.97,63.29,25.35,2.26,4.04,0.37,None,3.64,2.47,81.28,1.28,209.86,279.46,None,None,29.16,None,0,worli
02-05-2022 00:00,03-05-2022 00:00,22.77,48.37,78.1,6.42,83.93,69.15,26.3,2.29,3.93,0.39,None,6.91,4.37,81.22,1.23,212.28,348.4,None,None,29.14,None,0,worli
03-05-2022 00:00,04-05-2022 00:00,25.26,69.67,29.51,8.81,38.32,11.22,23.8,2.32,4.1,0.32,None,5.67,2.98,78.76,0.94,223.65,263.59,None,None,29.76,None,0,worli
04-05-2022 00:00,05-05-2022 00:00,None,86.06,29.36,8.96,38.32,5.85,19.73,2.32,4.06,0.12,None,5.64,4.39,79.17,0.73,209.13,197.06,None,None,28.71,None,0,worli
05-05-2022 00:00,06-05-2022 00:00,None,87,25.93,9.31,35.24,6.23,21.14,2.37,4.17,0.2,None,4.35,9.45,78.43,0.85,233.18,330.34,None,None,29.09,None,0,worli
06-05-2022 00:00,07-05-2022 00:00,None,124,29,8.4,37.4,7.43,19.88,2.38,4.18,None,None,None,None,80.43,0.85,204.8,314.15,None,None,28.71,None,0,worli
07-05-2022 00:00,08-05-2022 00:00,48.28,186.61,85.29,6.56,91.73,94.72,28.1,2.45,3.93,0.13,None,4.71,5.67,78.19,1.23,247.45,253.22,None,None,30.02,None,0,worli
08-05-2022 00:00,09-05-2022 00:00,37,124.68,164.62,1,162.1,165.78,32.21,2.47,4.07,0.51,None,4.62,7.77,80.33,1.04,222.16,251.08,None,None,29.63,None,0,worli
09-05-2022 00:00,10-05-2022 00:00,27.36,97.22,172.5,0.41,169.08,183.25,33.05,2.49,4.09,0.36,None,4.48,9.04,82.25,0.89,236.52,183.21,None,None,29.18,None,0,worli
10-05-2022 00:00,11-05-2022 00:00,25.31,96.39,166.06,0.34,163.3,174.91,35.23,2.52,4.06,0.31,None,4.07,8.99,79.28,1,245.5,223.78,None,None,29.78,None,0,worli
11-05-2022 00:00,12-05-2022 00:00,27.96,98.71,171.73,1.09,170.34,178.61,33.54,2.54,4.05,0.61,None,3.84,5.3,81.64,0.99,216.45,156.19,None,None,29.18,None,0,worli
12-05-2022 00:00,13-05-2022 00:00,24.86,97.81,134.98,4.2,138.42,151.74,38.47,2.22,4.08,0.13,None,4.39,6.44,80.9,1.42,221.72,140.59,None,None,29.29,None,0,worli
13-05-2022 00:00,14-05-2022 00:00,29.65,116.11,None,None,497.73,None,47.29,1.65,4.05,0.38,None,3.05,6.21,80.32,1.3,218.92,180.87,None,None,29.01,None,0,worli
14-05-2022 00:00,15-05-2022 00:00,44.36,145.65,None,None,None,None,46.33,1.7,4.05,0.38,None,3.72,5.46,79.86,1.1,214.61,164.65,None,None,28.73,None,0,worli
15-05-2022 00:00,16-05-2022 00:00,25.44,98.73,None,None,None,None,46.98,1.79,4.02,0.7,None,5.55,3.42,80.17,1.06,216.25,104.56,None,None,29.04,None,0,worli
16-05-2022 00:00,17-05-2022 00:00,29.97,143.69,None,1.69,None,None,54.19,1.95,3.85,0.98,None,3.4,11.07,72,1.46,259.27,251.36,None,None,32.03,None,0,worli
17-05-2022 00:00,18-05-2022 00:00,65,253,None,None,None,None,53.03,1.96,4.2,2.49,None,None,4.83,61.45,1.24,262.89,386.64,None,None,32.12,None,0,worli
18-05-2022 00:00,19-05-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
19-05-2022 00:00,20-05-2022 00:00,63.33,242.14,76.96,14.87,88.99,64.99,49.96,0.6,4.07,0.28,None,2.08,1.66,76.74,1.24,238.52,233.66,None,None,30.04,None,0,worli
20-05-2022 00:00,21-05-2022 00:00,49.13,172.26,11.04,13.18,24.21,12.55,19.26,1.02,4.07,0.27,None,4.51,6.46,78.26,1.43,221.47,161.39,None,None,29.21,None,0,worli
21-05-2022 00:00,22-05-2022 00:00,35.44,134.36,10.86,11.16,22.02,11.81,11.51,1.28,4.05,0.08,None,5.13,7.48,78.47,1.58,220,245.77,None,None,29.15,None,0,worli
22-05-2022 00:00,23-05-2022 00:00,20.38,73.94,7.21,12.53,19.74,8.71,18.13,0.53,3.98,0.23,None,3.69,6.94,80.35,1.79,223.55,265.8,None,None,29.74,None,0,worli
23-05-2022 00:00,24-05-2022 00:00,15.46,50.22,6.07,12.64,18.71,7.52,18.01,0.54,4.04,0.41,None,3.4,7.32,83.69,2.04,225.37,314.6,None,None,29.22,None,0,worli
24-05-2022 00:00,25-05-2022 00:00,17.03,77.58,9.33,14.02,23.36,6.98,18.52,0.76,4.07,0.21,None,2.23,7.69,82.6,1.4,221.06,164.05,None,None,29.46,None,0,worli
25-05-2022 00:00,26-05-2022 00:00,19.83,78.24,12.99,15.8,28.79,7.8,18.97,0.96,4.1,0.21,None,4.81,8.18,77.75,1.23,230.54,264.2,None,None,30.15,None,0,worli
26-05-2022 00:00,27-05-2022 00:00,17.84,78.92,13.87,16.61,30.48,8.96,20.17,0.95,4.02,0.17,None,3.53,6.15,74.96,1.01,234.63,287.41,None,None,30.37,None,0,worli
27-05-2022 00:00,28-05-2022 00:00,15.04,68.02,6.3,7.61,13.28,6.07,22.01,0.92,4.14,0.25,None,4.17,5.33,74.72,1.35,220.38,245.13,None,None,30.4,None,0,worli
28-05-2022 00:00,29-05-2022 00:00,12.1,53.4,13.63,11.91,24.74,5.72,18.58,0.97,4.06,0.14,None,3.28,6.11,75.14,1.49,219.29,230.74,None,None,30.16,None,0,worli
29-05-2022 00:00,30-05-2022 00:00,14.95,64.42,11.46,11.04,22.5,7.9,16.33,1,4.09,0.17,None,4.71,5.79,75.36,1.52,228.88,258.09,None,None,30.21,None,0,worli
30-05-2022 00:00,31-05-2022 00:00,16.36,74.38,13.16,11.93,25.09,7.16,21.36,1.01,4.03,0.2,None,3.51,3.63,76.45,1.14,230.03,189.31,None,None,29.7,None,0,worli
31-05-2022 00:00,01-06-2022 00:00,18.22,90.33,8.96,8.78,12.28,16.33,31.31,1.02,4.01,0.29,None,2.43,6.58,75.55,1.1,239.76,183.91,None,None,29.97,None,0,worli
01-06-2022 00:00,02-06-2022 00:00,20.48,95.27,1.9,1.52,1.33,22.14,29.8,1,4.07,0.1,None,3.39,4.38,74.1,1.11,242.09,188.7,None,None,30.21,None,0,worli
02-06-2022 00:00,03-06-2022 00:00,21.83,92.27,2.59,1.09,1.23,21.86,27.56,1.03,4.05,0.4,None,4.38,5.11,77.82,0.99,230.38,149.75,None,None,29.61,None,0,worli
03-06-2022 00:00,04-06-2022 00:00,24.13,97.12,2.15,2.03,1.41,22.13,26.43,1.03,4.02,0.61,None,4.55,5.65,76.42,0.93,227.18,185.45,None,None,29.52,None,0,worli
04-06-2022 00:00,05-06-2022 00:00,18.22,65.79,0.98,0.28,0.15,21.93,24.64,1.03,4.11,0.34,None,3.25,4.18,75.11,0.91,237.62,277.5,None,None,30.06,None,0,worli
05-06-2022 00:00,06-06-2022 00:00,14.54,54.43,0.53,0.46,0.09,21.05,22.86,1.03,4.1,0.41,None,3.49,6.3,75.59,0.94,227.37,262.17,None,None,30.01,None,0,worli
06-06-2022 00:00,07-06-2022 00:00,15.33,40.85,1.22,0.69,0.18,21.01,25.9,1.03,4.07,0.48,None,2.59,6.03,76.7,1.15,220.66,160.93,None,None,29.64,None,0,worli
07-06-2022 00:00,08-06-2022 00:00,13.84,37.33,3.43,1.34,1.28,23.4,27.3,1.02,3.97,0.24,None,3.97,6.23,78.98,1.04,205.05,145.1,None,None,29.76,None,0,worli
08-06-2022 00:00,09-06-2022 00:00,9.56,25.23,2.39,0.99,0.61,22.98,26.35,1.02,4.07,0.2,None,3.76,3.86,78.59,1.06,229.32,241.35,None,None,30.44,None,0,worli
09-06-2022 00:00,10-06-2022 00:00,10.6,32.03,3.13,0.67,0.97,23.65,25.95,1.02,4.09,0.3,None,3.46,2.21,81.04,1.14,197.89,211.82,None,None,29.66,None,0,worli
10-06-2022 00:00,11-06-2022 00:00,11.41,30.57,1.94,1.5,0.56,22.26,23.4,1.05,4.13,0.27,None,5.36,4.62,80.53,1.46,189.49,277.36,None,None,29.04,None,0,worli
11-06-2022 00:00,12-06-2022 00:00,9.09,None,3.5,0.2,0.78,21.63,21.88,1.07,4.12,0.26,None,3.52,8.1,94.13,1.12,179.76,149.86,None,None,26.25,None,0,worli
12-06-2022 00:00,13-06-2022 00:00,7.19,None,1.1,None,0.01,20.71,21.45,1.07,4.02,0.3,None,3.57,3.2,95.69,1.06,170.36,175.34,None,None,25.32,None,0,worli
13-06-2022 00:00,14-06-2022 00:00,8.33,41.56,6.42,0.87,0.61,23.83,23.89,1.04,3.96,0.24,None,3.36,7.48,82.76,1.45,192.29,373.43,None,None,28.49,None,0,worli
14-06-2022 00:00,15-06-2022 00:00,13.29,43.66,1.01,1.13,0.19,23.54,24.68,1.04,3.99,0.28,None,3.34,4.5,84.53,1.2,176.9,194.77,None,None,27.92,None,0,worli
15-06-2022 00:00,16-06-2022 00:00,12.77,44.93,0.95,1.26,0.08,22.92,24.29,1.03,4.06,0.23,None,2.88,4.93,None,None,None,None,None,None,None,None,0,worli
16-06-2022 00:00,17-06-2022 00:00,17.75,51.37,2.01,0.16,0.1,22.54,24.52,1.04,3.95,0.31,None,2.85,7.63,82.43,1.56,221.37,325.15,None,None,29.28,None,0,worli
17-06-2022 00:00,18-06-2022 00:00,15.34,48.04,3.77,0.63,1.51,22.75,25.35,1.04,3.93,0.34,None,2.78,4.89,86.84,1.07,195.9,183.44,None,None,27.98,None,0,worli
18-06-2022 00:00,19-06-2022 00:00,13.21,33.18,3.42,0.31,1.35,24.38,25.56,1.03,4.04,0.41,None,5.53,8.45,88.45,1.02,185.62,183.56,None,None,27.52,None,0,worli
19-06-2022 00:00,20-06-2022 00:00,7.94,20.98,2.16,None,0.01,23.44,24.17,1.03,4.02,0.46,None,6.19,3.25,95.92,1.1,183.86,144.71,None,None,25.62,None,0,worli
20-06-2022 00:00,21-06-2022 00:00,7.16,12.03,1.77,0.2,0.2,22.44,23.46,1.02,3.98,0.13,None,4.57,11.91,98.18,1.23,151.85,121.48,None,None,24.61,None,0,worli
21-06-2022 00:00,22-06-2022 00:00,9.21,21.77,6.37,0.31,1.35,22.89,24.74,1.04,4.11,0.19,None,2.99,4.13,98.54,1.35,179.84,87.3,None,None,24.57,None,0,worli
22-06-2022 00:00,23-06-2022 00:00,11.76,33.97,2.92,1.35,1.67,22.71,23.86,1.03,3.99,0.23,None,3.22,4.78,89.73,1.2,177.23,287.55,None,None,27.13,None,0,worli
23-06-2022 00:00,24-06-2022 00:00,9.82,29.28,7.48,0.8,4.59,24.46,24.13,1.03,4.08,0.19,None,3.67,5.75,85.29,1.3,185.33,229.44,None,None,27.52,None,0,worli
24-06-2022 00:00,25-06-2022 00:00,12.29,28.45,3.07,2.74,2.11,21.81,23.74,1.02,3.94,0.24,None,4.99,9.2,91.89,0.95,157.12,111.67,None,None,26.28,None,0,worli
25-06-2022 00:00,26-06-2022 00:00,8.7,22.06,2.55,4.69,0.78,20.99,23.81,1.02,4.07,0.36,None,3.86,5.1,88.1,1.38,165.32,240.63,999.05,None,27,None,0,worli
26-06-2022 00:00,27-06-2022 00:00,8.33,24.93,1.94,4.87,1.59,20.62,23.7,1.02,4.07,0.32,None,3.48,5.26,86.45,1.46,167.45,178.24,998.72,None,27.09,None,0,worli
27-06-2022 00:00,28-06-2022 00:00,11.76,31.07,3,3.67,2.56,19.73,23.37,1.02,4.11,0.43,None,4.54,4.66,96.81,1.18,180.88,76.02,None,None,25.5,None,0,worli
28-06-2022 00:00,29-06-2022 00:00,12.41,23.81,6.49,1.99,3.79,20.06,22.42,1.03,4,0.26,None,3.69,5.06,99.65,0.83,167.51,104.35,None,None,24.88,None,0,worli
29-06-2022 00:00,30-06-2022 00:00,13.39,41.03,6.61,0.76,2.4,19.87,23.04,1.03,4.06,0.48,None,3.94,7.73,99.53,0.83,180.1,109.18,None,None,25.55,None,0,worli
30-06-2022 00:00,01-07-2022 00:00,10.02,17.28,9.68,5.83,9.43,18.54,23.69,1.03,3.97,0.33,None,4.06,4.41,99.75,2.55,156.46,71.64,None,None,24.2,None,0,worli
01-07-2022 00:00,02-07-2022 00:00,18.64,31.72,12.14,6.53,15.59,16.41,25.59,1.03,4.06,0.26,None,3.01,4.76,99.76,1.72,217.25,69.51,None,None,24.2,None,0,worli
02-07-2022 00:00,03-07-2022 00:00,27.95,86.45,3.3,1.52,1.36,19.99,24.66,1.03,4.02,0.19,None,4.3,5.78,92.65,1.74,213.47,254.28,None,None,27.26,None,0,worli
03-07-2022 00:00,04-07-2022 00:00,21.83,73.74,0.7,None,0,21.7,22.72,1.04,4.08,0.19,None,3.67,4.84,86.7,1.74,218.45,287.01,None,None,28.21,None,0,worli
04-07-2022 00:00,05-07-2022 00:00,18.85,58.03,10.42,0.93,2.62,21.14,22.29,1.04,4.08,0.55,None,5.88,6.91,95.56,1.27,206.46,133.92,999.55,None,26.26,None,0,worli
05-07-2022 00:00,06-07-2022 00:00,13.79,41.33,5.33,2.94,3.54,20.67,22.28,1.06,4.09,0.39,None,3.91,5.94,99.72,1.18,188.82,19.91,999.32,None,24.66,None,0,worli
06-07-2022 00:00,07-07-2022 00:00,14.63,49.3,2.78,1.5,0.78,20.45,15.13,1.06,4.05,0.33,None,4.91,5.99,99.76,1.73,200.58,28.43,999.5,None,24.68,None,0,worli
07-07-2022 00:00,08-07-2022 00:00,19.44,75.21,5.94,0.39,1.76,19.27,1.71,1.36,4.03,0.22,None,2.49,5.93,97.7,1.54,214.53,45.6,None,None,25.6,None,0,worli
08-07-2022 00:00,09-07-2022 00:00,21.3,82.97,7.03,13.13,9.07,15.67,2.01,1.86,3.91,0.34,None,3.71,7.01,94.07,1.24,212.61,74.2,None,None,26.54,None,0,worli
09-07-2022 00:00,10-07-2022 00:00,18.35,57.73,9.79,11.06,20.85,2.88,0.09,1.88,4.06,0.27,None,3.57,4.8,92.35,1.23,210.36,37.45,None,None,26.65,None,0,worli
10-07-2022 00:00,11-07-2022 00:00,17.19,61.54,7.54,10.71,18.25,2.89,None,1.88,4.21,0.34,None,3.39,6.53,89.36,1.1,199.62,71.36,None,None,27.11,None,0,worli
11-07-2022 00:00,12-07-2022 00:00,19.67,61,6.92,10.63,17.54,3.84,2.34,1.9,4.2,0.16,None,5,4.5,91.01,1.55,217.59,88,None,None,26.75,None,0,worli
12-07-2022 00:00,13-07-2022 00:00,16.5,None,8.36,10.83,19.19,1.98,None,None,None,0.34,None,4.75,10.31,None,None,None,None,None,None,None,None,0,worli
13-07-2022 00:00,14-07-2022 00:00,17.1,40.75,10.74,11.71,21.22,10.56,2.26,1.99,4.11,0.39,None,3.65,5.61,98.23,2.04,215.93,27.2,None,None,24.93,None,0,worli
14-07-2022 00:00,15-07-2022 00:00,18.85,45.14,3.3,9.12,11.26,3.8,2.03,2.01,4,0.48,None,3.58,5.42,95.66,2.6,222.67,33.04,998.8,None,25.53,None,0,worli
15-07-2022 00:00,16-07-2022 00:00,23.37,59.42,4.16,9.26,12.64,3.73,2.8,1.38,4.03,0.29,None,4.42,7.21,92.45,2.41,220.08,116.42,998.74,None,26.27,None,0,worli
16-07-2022 00:00,17-07-2022 00:00,18.92,59.33,5.76,9.54,14.55,2.38,0.01,0,3.96,0.44,None,5.74,5.63,93.23,1.82,219.76,126.77,999.57,None,26.31,None,0,worli
17-07-2022 00:00,18-07-2022 00:00,13.79,None,5.16,9.07,14.23,2.96,None,None,None,0.37,None,2.58,6.02,None,None,None,None,None,None,None,None,0,worli
18-07-2022 00:00,19-07-2022 00:00,15.56,55.14,8.89,10.77,17.99,5.24,4.51,0,3.97,0.37,None,4.24,6.22,88.67,1.83,224.24,103.38,None,None,27.12,None,0,worli
19-07-2022 00:00,20-07-2022 00:00,18.39,59.28,13.76,10.04,23.33,7.56,3.83,0,3.98,0.32,None,4.31,4.43,91.54,1.28,212.3,250.91,None,None,26.94,None,0,worli
20-07-2022 00:00,21-07-2022 00:00,13.74,48.47,10.59,12.74,23.32,2.23,3.91,0,4.15,0.37,None,3.14,4.84,93.4,1.06,202.7,101.18,None,None,25.82,None,0,worli
21-07-2022 00:00,22-07-2022 00:00,10.69,42.66,13.84,10.91,24.75,3.01,3.72,0.05,4.05,0.2,None,2.78,6.99,91.09,1.07,221.54,153.34,None,None,26.27,None,0,worli
22-07-2022 00:00,23-07-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
23-07-2022 00:00,24-07-2022 00:00,17,51,27.16,21.69,48.84,2.29,3.31,0.16,3.98,0,None,None,31.04,None,None,None,None,None,None,None,None,0,worli
24-07-2022 00:00,25-07-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
25-07-2022 00:00,26-07-2022 00:00,10.86,34.37,5.49,19.43,24.91,7.54,0.41,0.12,4.06,0.45,None,3.84,6.52,86.49,2.18,227.09,162.24,None,None,27.34,None,0,worli
26-07-2022 00:00,27-07-2022 00:00,10.66,37.47,18.15,18.22,36.37,6.09,0.81,0.1,4.09,0.5,None,2.58,7.71,88.39,1.06,210.21,212.1,None,None,26.79,None,0,worli
27-07-2022 00:00,28-07-2022 00:00,14.11,44.35,84.75,12.77,97.52,6.91,5.91,0.07,4.06,0.52,None,4.69,3.82,90.91,0.73,190.02,131.32,None,None,26.12,None,0,worli
28-07-2022 00:00,29-07-2022 00:00,13.89,49.2,103.75,9.2,112.96,6.16,7.35,0.07,3.96,0.26,None,3.09,8.75,87.01,0.77,202.51,199.98,None,None,27.12,None,0,worli
29-07-2022 00:00,30-07-2022 00:00,8.98,45.31,126.3,9.04,135.35,3.42,8.05,0.05,4.1,0.29,None,2.42,7.59,84.71,0.86,233.61,169.76,None,None,27.99,None,0,worli
30-07-2022 00:00,31-07-2022 00:00,8.77,42.52,118.31,11.33,129.64,5.05,8.54,0.06,4.01,0.3,None,3.76,3.13,82.3,0.89,240.75,232.53,None,None,28.41,None,0,worli
31-07-2022 00:00,01-08-2022 00:00,9.75,44.81,146.67,11.02,157.69,2.34,8.35,0.06,3.98,0.24,None,5.1,8.62,80.04,0.88,169.66,245.36,None,None,28.65,None,0,worli
01-08-2022 00:00,02-08-2022 00:00,8.16,37.57,167.3,10.47,177.77,0.88,8.44,0.06,4.08,0.22,None,2.62,6.1,82.87,0.83,239.93,286.16,None,None,28.07,None,0,worli
02-08-2022 00:00,03-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
03-08-2022 00:00,04-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
04-08-2022 00:00,05-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
05-08-2022 00:00,06-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
06-08-2022 00:00,07-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
07-08-2022 00:00,08-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
08-08-2022 00:00,09-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
09-08-2022 00:00,10-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
10-08-2022 00:00,11-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
11-08-2022 00:00,12-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
12-08-2022 00:00,13-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
13-08-2022 00:00,14-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
14-08-2022 00:00,15-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
15-08-2022 00:00,16-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
16-08-2022 00:00,17-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
17-08-2022 00:00,18-08-2022 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,worli
18-08-2022 00:00,19-08-2022 00:00,7.94,41.76,2.8,19.2,21.67,3.14,1.52,0.12,4.07,0.45,None,4.64,9.9,89.5,2.26,232.16,184.08,1006.68,None,26.53,None,0,worli
19-08-2022 00:00,20-08-2022 00:00,7.22,36.04,3.97,18.58,22.48,2.8,0.03,0.12,4.02,0.44,None,4.83,6.57,91.22,1.77,225.13,151.92,1006.92,None,26.07,None,0,worli
